#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCguelphs_ghibellines.13;[Root.GetTitledName], your words are nothing short than treason! Consider yourself lucky if I don't have you arrested immediatly.\nSigned,\n [From.GetTitledName];[Root.GetTitledName], your words are nothing short than treason! Consider yourself lucky if I don't have you arrested immediatly. Signed [From.GetTitledName];[Root.GetTitledName], your words are nothing short than treason! Consider yourself lucky if I don't have you arrested immediatly. Signed [From.GetTitledName];;[Root.GetTitledName], your words are nothing short than treason! Consider yourself lucky if I don't have you arrested immediatly. Signed [From.GetTitledName];;;;;;;;;x
EVTDESCguelphs_ghibellines.15;[From.GetBestName] has sent us money to help us in the struggle against the Holy Roman Emperor!;[From.GetBestName] has sent us money to help us in the struggle against the Holy Roman Emperor!;[From.GetBestName] has sent us money to help us in the struggle against the Holy Roman Emperor!;;[From.GetBestName] has sent us money to help us in the struggle against the Holy Roman Emperor!;;;;;;;;;x
EVTDESCguelphs_ghibellines.16;[From.GetBestName] has sent us troops to help us in the struggle against the Holy Roman Emperor!;[From.GetBestName] has sent us troops to help us in the struggle against the Holy Roman Emperor!;[From.GetBestName] has sent us troops to help us in the struggle against the Holy Roman Emperor!;;[From.GetBestName] has sent us troops to help us in the struggle against the Holy Roman Emperor!;;;;;;;;;x
EVTDESCguelphs_ghibellines.17;[From.GetBestName] has joined us in the struggle against the Holy Roman Emperor!;[From.GetBestName] has joined us in the struggle against the Holy Roman Emperor!;[From.GetBestName] has joined us in the struggle against the Holy Roman Emperor!;;[From.GetBestName] has joined us in the struggle against the Holy Roman Emperor!;;;;;;;;;x
EVTDESCguelphs_ghibellines.18;[Root.Liege.GetBestName]'s influence over northern Italy is ever-growing. The Reich's crown authority gets stronger with every passing day, and soon there will not be much freedom left for us Lombard lords.. If we all just pooled our forces together into a strong enough Lombard League, the Emperor might be persuaded to give in to our demands of autonomy.;[Root.Liege.GetBestName]'s influence over northern Italy is ever-growing. The Reich's crown authority gets stronger with every passing day, and soon there will not be much freedom left for us Lombard lords.. If we all just pooled our forces together into a strong enough Lombard League, the Emperor might be persuaded to give in to our demands of autonomy.;[Root.Liege.GetBestName]'s influence over northern Italy is ever-growing. The Reich's crown authority gets stronger with every passing day, and soon there will not be much freedom left for us Lombard lords.. If we all just pooled our forces together into a strong enough Lombard League, the Emperor might be persuaded to give in to our demands of autonomy.;;[Root.Liege.GetBestName]'s influence over northern Italy is ever-growing. The Reich's crown authority gets stronger with every passing day, and soon there will not be much freedom left for us Lombard lords.. If we all just pooled our forces together into a strong enough Lombard League, the Emperor might be persuaded to give in to our demands of autonomy.;;;;;;;;;x
EVTOPTAguelphs_ghibellines.18;The Pope is on our side!;The Pope is on our side!;The Pope is on our side!;;The Pope is on our side!;;;;;;;;;x
EVTOPTBguelphs_ghibellines.18;I'm not a man of war..;I'm not a man of war..;I'm not a man of war..;;I'm not a man of war..;;;;;;;;;x
EVTDESCguelphs_ghibellines.19;[Root.GetBestName],\n Your presence in the Lombard League is demanded in order to defend our autonomous rights from [From.Liege.GetBestName]! \n Yours, \n[From.GetBestName];[Root.GetBestName], your presence in the Lombard League is demanded in order to defend our autonomous rights from [From.Liege.GetBestName]! Yours, [From.GetBestName];[Root.GetBestName], your presence in the Lombard League is demanded in order to defend our autonomous rights from [From.Liege.GetBestName]! Yours, [From.GetBestName];;[Root.GetBestName], your presence in the Lombard League is demanded in order to defend our autonomous rights from [From.Liege.GetBestName]! Yours, [From.GetBestName];;;;;;;;;x
EVTDESCguelphs_ghibellines.20;[Root.GetBestName],\n  I will participate to your effort, and join the League in the name of Lombardy!\n Yours, \n [From.GetBestName];[Root.GetBestName], I will participate to your effort, and join the League in the name of Lombardy! Yours, [From.GetBestName];[Root.GetBestName], I will participate to your effort, and join the League in the name of Lombardy! Yours, [From.GetBestName];;[Root.GetBestName], I will participate to your effort, and join the League in the name of Lombardy! Yours, [From.GetBestName];;;;;;;;;x
EVTDESCguelphs_ghibellines.21;Troubling news! Some of the cities and lords of northern Italy, led by [From.GetBestName], have joined their forces into a Lombard League, with the goal of lowering crown authority in the empire and granting more autonomous rights to the region!;Troubling news! Some of the cities and lords of northern Italy, led by [From.GetBestName], have joined their forces into a Lombard League, with the goal of lowering crown authority in the empire and granting more autonomous rights to the region!;Troubling news! Some of the cities and lords of northern Italy, led by [From.GetBestName], have joined their forces into a Lombard League, with the goal of lowering crown authority in the empire and granting more autonomous rights to the region!;;Troubling news! Some of the cities and lords of northern Italy, led by [From.GetBestName], have joined their forces into a Lombard League, with the goal of lowering crown authority in the empire and granting more autonomous rights to the region!;;;;;;;;;x
EVTDESCguelphs_ghibellines.22;[From.GetBestName] refused to give in to our demands to lower the crown authority in the empire!;[From.GetBestName] refused to give in to our demands to lower the crown authority in the empire!;[From.GetBestName] refused to give in to our demands to lower the crown authority in the empire!;;[From.GetBestName] refused to give in to our demands to lower the crown authority in the empire!;;;;;;;;;x
EVTDESCguelphs_ghibellines.23;[From.GetBestName] gave in to our demands and lowered the crown authority in the empire!;[From.GetBestName] gave in to our demands and lowered the crown authority in the empire!;[From.GetBestName] gave in to our demands and lowered the crown authority in the empire!;;[From.GetBestName] gave in to our demands and lowered the crown authority in the empire!;;;;;;;;;x
EVTDESCguelphs_ghibellines.24;[FromFrom.GetBestName] gave in to our demands and lowered the crown authority in the empire!;[FromFrom.GetBestName] gave in to our demands and lowered the crown authority in the empire!;[FromFrom.GetBestName] gave in to our demands and lowered the crown authority in the empire!;;[FromFrom.GetBestName] gave in to our demands and lowered the crown authority in the empire!;;;;;;;;;x
EVTDESCguelphs_ghibellines.25;The Lombard League has been defeated!;The Lombard League has been defeated!;The Lombard League has been defeated!;;The Lombard League has been defeated!;;;;;;;;;x
EVTDESCguelphs_ghibellines.26;The Lombard League has been defeated!;The Lombard League has been defeated!;The Lombard League has been defeated!;;The Lombard League has been defeated!;;;;;;;;;x
EVTDESCguelphs_ghibellines.27;[From.GetBestName] has just declared war on the Guelphs in the name of the Ghibellines!;[From.GetBestName] has just declared war on the Guelphs in the name of the Ghibellines!;[From.GetBestName] has just declared war on the Guelphs in the name of the Ghibellines!;;[From.GetBestName] has just declared war on the Guelphs in the name of the Ghibellines!;;;;;;;;;x
EVTDESCguelphs_ghibellines.28;[From.GetBestName] has sent us money to help us in the struggle against the Guelphs!;[From.GetBestName] has sent us money to help us in the struggle against the Guelphs!;[From.GetBestName] has sent us money to help us in the struggle against the Guelphs!;;[From.GetBestName] has sent us money to help us in the struggle against the Guelphs!;;;;;;;;;x
EVTDESCguelphs_ghibellines.29;[From.GetBestName] has sent us troops to help us in the struggle against the Guelphs!;[From.GetBestName] has sent us troops to help us in the struggle against the Guelphs!;[From.GetBestName] has sent us troops to help us in the struggle against the Guelphs!;;[From.GetBestName] has sent us troops to help us in the struggle against the Guelphs!;;;;;;;;;x
EVTDESCguelphs_ghibellines.30;[From.GetBestName] has joined us in the struggle against the Guelphs!;[From.GetBestName] has joined us in the struggle against the Guelphs!;[From.GetBestName] has joined us in the struggle against the Guelphs!;;[From.GetBestName] has joined us in the struggle against the Guelphs!;;;;;;;;;x
drunken_tournament;Drunken Fool;Imbécile ivre;Drunken Fool;;Drunken Fool;;;;;;;;;x
drunken_tournament_desc;You once showed up drunk to a tournament and made such a shameful spectacle of yourself that you had to be thrown out.;Vous vous êtes une fois montré ivre à un tournoi, ce fut un spectacle si honteux que vous en avez été mis à la porte. ;You once showed up drunk to a tournament and made such a shameful spectacle of yourself that you had to be thrown out.;;You once showed up drunk to a tournament and made such a shameful spectacle of yourself that you had to be thrown out.;;;;;;;;;x
OUTCOME_1;Great;Great;Great;;Great;;;;;;;;;x
OUTCOME_2;Modest;Modest;Modest;;Modest;;;;;;;;;x
OUTCOME_3;Bad;Bad;Bad;;Bad;;;;;;;;;x
OUTCOME_4;Horrible;Horrible;Horrible;;Horrible;;;;;;;;;x
tournament_cooldown;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has not held a tournament in the last decade\n;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has not held a tournament in the last decade\n;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has not held a tournament in the last decade\n;;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has not held a tournament in the last decade\n;;;;;;;;;x
tournament_invite;Let all Knights and Lords of the realm be invited;Inviter tous les chevaliers et les seigneurs du Royaume;;;;;;;;;;;;x
tournament_invite_1;Let all Knights and Lords of the region be invited;Permettez à tous les Chevaliers et Seigneurs de la région d'être invités.;Let all Knights and Lords of the region be invited;;Let all Knights and Lords of the region be invited;;;;;;;;;x
tournament_invite_2;Let all local Knights and Lords be invited;Permettez à tous les Chevaliers et Seigneurs des environs d'être invités.;Let all local Knights and Lords be invited;;Let all local Knights and Lords be invited;;;;;;;;;x
EVTOPTADUEL305;Aaargh!;;You won't get another chance!;You won't get another chance!;;You won't get another chance!;;;;;;;;x
EVTOPTADUEL306;Hah! Let's see you recover from THAT!;Pouquoi ne veux-tu pas CREVER?!;Why won't you just DIE?!;Why won't you just DIE?!;;Why won't you just DIE?!;;;;;;;;x
EVTOPTADUEL309;Victory!;Victoire!;Victory!;Victory!;;Victory!;;;;;;;;x
EVTOPTADUEL310;Curses!;Malédiction !;Curses!;Curses!;;Curses!;;;;;;;;x
EVTOPTADUEL311;Such a tragedy…;Quelle tragédie…;Such a tragedy…;Such a tragedy…;;Such a tragedy…;;;;;;;;x
EVTOPTADUEL312;Aaaaargh!;Aaaaargh!;Aaaaargh!;Aaaaargh!;;Aaaaargh!;;;;;;;;x
EVTOPTADUEL313;Curses!;Malédiction !;Curses!;Curses!;;Curses!;;;;;;;;x
EVTOPTADUEL3;One mistake is all [From.GetSheHe]'ll get…;Une erreur c'est tout ce qu'[FromFrom.GetSheHe] aura…;One mistake is all [From.GetSheHe]'ll get…;One mistake is all [From.GetSheHe]'ll get…;;One mistake is all [From.GetSheHe]'ll get…;;;;;;;;x
EVTOPTADUEL5;Strike!;Prends ça, ordure !;Strike!;Strike!;;Strike!;;;;;;;;x
EVTOPTADUEL6;Defend yourself!;Vous défendre !;Defend yourself!;Defend yourself!;;Defend yourself!;;;;;;;;x
EVTOPTADUELOUTPUT1;Victory is mine!;La victoire est mienne!;Victory is mine!;Victory is mine!;;Victory is mine!;;;;;;;;x
EVTDESCwarrior_traits.0;You asked [Root.Guardian.GetTitledFirstName] to teach you how to fight better with a sword.;Vous demandez à [Root.Guardian.GetTitledFirstName] de vous apprendre à mieux vous battre avec une épée. ;You asked [Root.Guardian.GetTitledFirstName] to teach you how to fight better with a sword.;;You asked [Root.Guardian.GetTitledFirstName] to teach you how to fight better with a sword.;;;;;;;;;x
EVTDESCwarrior_traits.1;You asked [Root.Guardian.GetTitledFirstName] to teach you how to fight even better with a sword.;Vous demandez à [Root.Guardian.GetTitledFirstName] de vous apprendre à mieux vous battre avec une épée. ;You asked [Root.Guardian.GetTitledFirstName] to teach you how to fight even better with a sword.;;You asked [Root.Guardian.GetTitledFirstName] to teach you how to fight even better with a sword.;;;;;;;;;x
EVTDESCwarrior_traits.3;You want [Root.Guardian.GetTitledFirstName] to help you TRULY master the art of swordmanship!;Vous voulez [Root.Guardian.GetTitledFirstName] pour vous aider à vraiment maîtriser l'art du combat à l'épée! ;You want [Root.Guardian.GetTitledFirstName] to help you TRULY master the art of swordmanship!;;You want [Root.Guardian.GetTitledFirstName] to help you TRULY master the art of swordmanship!;;;;;;;;;x
EVTDESCwarrior_traits.5;Under my guidance, my young [GetFromRelation], [From.GetFirstName], is slowly mastering the art of swordsmanship.;Grâce à mes conseils, mon jeune [GetFromRelation], [From.GetFirstName], commence lentement à maîtriser l'art du combat à l'épée.;Under my guidance, my young [GetFromRelation], [From.GetFirstName], is slowly mastering the art of swordsmanship.;;Under my guidance, my young [GetFromRelation], [From.GetFirstName], is slowly mastering the art of swordsmanship.;;;;;;;;;x
EVTDESCwarrior_traits.6;The sword in my hand seems heavier and heavier every year...;L'épée dans ma main semble de plus en plus lourde d'année en année…;The sword in my hand seems heavier and heavier every year...;;The sword in my hand seems heavier and heavier every year...;;;;;;;;;x
EVTOPTAwarrior_traits.0;Stick 'em with the pointy end!;Transpercez-les avec la pointe de la lame! ;Stick 'em with the pointy end!;;Stick 'em with the pointy end!;;;;;;;;;x
EVTTOOLTIPintrigue.171;will 'casually' meet one of my girls;;;;;;;;;;;;;x
EVTDESCintrigue.175;[Root.PlotTarget.GetTitledName] refused my girl's advances..;;;;;;;;;;;;;x
EVTDESC70000;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to participate in the tourney of [From.Capital.GetName], where Knights and Lords shall test their mettle.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetFirstName] [Root.GetOnlyDynastyName], par la présente je vous invite à participer au tournoi de [From.Capital.GetName], où chevaliers et seigneurs prouveront leur valeur.\n\n Cordialement,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to participate in the tourney of [From.Capital.GetName], where Knights and Lords shall test their mettle.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to participate in the tourney of [From.Capital.GetName], where Knights and Lords shall test their mettle.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];;;;;;;;;x
EVTDESC70001;It is time to let the tournament begin and for the next months let all show their martial brilliance.;C'est l'heure de commencer le tournoi, chacun pourra montrer son aptitude au combat lors des prochains mois.;Die Zeit für das Turnier ist gekommen. Für die nächsten Monate kann jeder seine Talente in der Kampfkunst zur Schau stellen.;;Es hora que empiece el torneo. Durante los próximos meses, todos podrán demostrar su habilidad marcial.;;;;;;;;;x
EVTDESC70003;The Tourney ends and although I may not have won any of the melee events my prowess in the lists did not go unnoticed.;Le tournoi s'achève et même si je n'ai remporté aucune des mélées, mes prouesses dans les lices ne sont pas passées inaperçues. ;The Tourney ends and although I may not have won any of the melee events my prowess in the lists did not go unnoticed.;;The Tourney ends and although I may not have won any of the melee events my prowess in the lists did not go unnoticed.;;;;;;;;;x
EVTDESC70004;The Tourney ends and I have shown time and time again my skill at arms. Despite not winning, I prevailed against many knights in the lists, covering myself in glory.;Le Tournoi s'achève et j'ai montré à plusieurs reprises mes talents dans la maîtrise des armes. Bien que je n'ai pas gagné, j'ai prévalu contre de nombreux chevaliers dans les lices, me couvrant de gloire. ;The Tourney ends and I have shown time and time again my skill at arms. Despite not winning, I prevailed against many knights in the lists, covering myself in glory.;;The Tourney ends and I have shown time and time again my skill at arms. Despite not winning, I prevailed against many knights in the lists, covering myself in glory.;;;;;;;;;x
EVTDESC70005;The Tourney ends and I failed to display my full prowess. I won a handful of tilts against lesser men, but was soundly beaten in the later lists.;Le Tournoi s'achève et je ne suis pas parvenu a montré toute ma valeur. J'ai remporté une poignée de combats contre des hommes de moindre valeur, mais j'ai été sévèrement battu dans les dernières lices.  ;The Tourney ends and I failed to display my full prowess. I won a handful of tilts against lesser men, but was soundly beaten in the later lists.;;The Tourney ends and I failed to display my full prowess. I won a handful of tilts against lesser men, but was soundly beaten in the later lists.;;;;;;;;;x
EVTDESC70006;The Tourney ends and I was vanquished in the early rounds. I can still hear the scorn of the crowd, after I was unhorsed time after time.;Le Tournoi s'achève et j'ai été vaincu dans les premiers tours. Je peux encore entendre le mépris et les railleries de la foule à chaque fois qu'on me désarçonnait. ;The Tourney ends and I was vanquished in the early rounds. I can still hear the scorn of the crowd, after I was unhorsed time after time.;;The Tourney ends and I was vanquished in the early rounds. I can still hear the scorn of the crowd, after I was unhorsed time after time.;;;;;;;;;x
EVTDESC70008;I was enjoying the tournament when someone special caught my eye. We attended several events together and I expressed an interest in seeing them more often.;I was enjoying the tournament when someone special caught my eye. We attended several events together and I expressed an interest in seeing them more often.;I was enjoying the tournament when someone special caught my eye. We attended several events together and I expressed an interest in seeing them more often.;;I was enjoying the tournament when someone special caught my eye. We attended several events together and I expressed an interest in seeing them more often.;;;;;;;;;x
EVTDESC70031;I was simply passing time at the tournament when I came across two knights arguing over honor. I knew straight away that the argument was spurious and the result would be unnecessary bloodshed, so I stepped in and prevented it.;Lors du tournoi, j’ai surpris la conversation de deux chevaliers qui débattaient de la question de l’honneur. J’ai très vite compris qu’ils ne parviendraient pas à se mettre d’accord et que le sang allait couler. J’ai réagi pour éviter qu’une telle chose arrive.;I was simply passing time at the tournament when I came across two knights arguing over honor. I knew straight away that the argument was spurious and the result would be unnecessary bloodshed, so I stepped in and prevented it.;;I was simply passing time at the tournament when I came across two knights arguing over honor. I knew straight away that the argument was spurious and the result would be unnecessary bloodshed, so I stepped in and prevented it.;;;;;;;;;x
EVTDESC70034;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has been crowned the winner of my tourney.;[From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] a été couronné vainqueur de mon tournoi.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has been crowned the winner of my tourney.;;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has been crowned the winner of my tourney.;;;;;;;;;x
EVTDESC70035;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s bravery won [From.GetHerHim] second place in my tourney.;[From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] a bravement remporté la seconde place de mon tournoi. ;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s bravery won [From.GetHerHim] second place in my tourney.;;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s bravery won [From.GetHerHim] second place in my tourney.;;;;;;;;;x
EVTDESC70036;[From.GetTitledFirstName] [From.GetOnlyDynastyName] fought [From.GetHerHis] way to the third place in my tourney.;[From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] s'est taillé un chemin jusqu'à la troisième place de mon tournoi. ;[From.GetTitledFirstName] [From.GetOnlyDynastyName] fought [From.GetHerHis] way to the third place in my tourney.;;[From.GetTitledFirstName] [From.GetOnlyDynastyName] fought [From.GetHerHis] way to the third place in my tourney.;;;;;;;;;x
EVTDESC70038;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been killed during the tournament!;Mon seigneur ! Votre invité [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] a tragiquement trouvé la mort au cours du tournoi ! ;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been killed during the tournament!;;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been killed during the tournament!;;;;;;;;;x
EVTDESC70039;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been maimed during the tournament!;Mon seigneur ! Votre invité [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] a été tragiquement mutilé au cours du tournoi !;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been maimed during the tournament!;;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been maimed during the tournament!;;;;;;;;;x
EVTDESC70040;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been wounded during the tournament!;Mon seigneur ! Votre invité [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]a été tragiquement blessé au cours du tournoi !;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been wounded during the tournament!;;My liege! Your guest [From.GetTitledFirstName] [From.GetOnlyDynastyName] has tragically been wounded during the tournament!;;;;;;;;;x
EVTDESC70050;I have been spending a lot of time with [From.GetFirstName] [From.GetOnlyDynastyName] at the tournament, and [From.GetSheHe] has expressed an interest to spend more time together.;I have been spending a lot of time with [From.GetFirstName] [From.GetOnlyDynastyName] at the tournament, and [From.GetSheHe] has expressed an interest to spend more time together.;I have been spending a lot of time with [From.GetFirstName] [From.GetOnlyDynastyName] at the tournament, and [From.GetSheHe] has expressed an interest to spend more time together.;;I have been spending a lot of time with [From.GetFirstName] [From.GetOnlyDynastyName] at the tournament, and [From.GetSheHe] has expressed an interest to spend more time together.;;;;;;;;;x
EVTDESC70051;[From.GetFirstName] [From.GetOnlyDynastyName] has responded [From.GetSheHe] is also growing fond of me!;[From.GetFirstName] [From.GetOnlyDynastyName] has responded [From.GetSheHe] is also growing fond of me!;[From.GetFirstName] [From.GetOnlyDynastyName] has responded [From.GetSheHe] is also growing fond of me!;;[From.GetFirstName] [From.GetOnlyDynastyName] has responded [From.GetSheHe] is also growing fond of me!;;;;;;;;;x
EVTDESC70052;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been crowned the winner of [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitle] [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] a été couronné vainqueur du tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been crowned the winner of [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been crowned the winner of [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;;;;;;;;;x
EVTDESC70053;As winner of the Tourney of [From.Capital.GetName] I have the honour of selecting the Queen of Love and Beauty for the tournament.;En tant que vainqueur du Tournoi de [From.Capital.GetName] j'ai l'honneur de choisir la reine d'amour et de beauté du tournoi.;As winner of the Tourney of [From.Capital.GetName] I have the honour of selecting the Queen of Love and Beauty for the tournament.;;As winner of the Tourney of [From.Capital.GetName] I have the honour of selecting the Queen of Love and Beauty for the tournament.;;;;;;;;;x
EVTDESC70054;A previously unknown hedge knight has been crowned the winner of my tourney, perhaps I should take him into my service?;Un chevalier errant auparavant inconnu a été couronné vainqueur de mon tournoi. Peut-être devrais-je le prendre à mon service ?;A previously unknown hedge knight has been crowned the winner of my tourney, perhaps I should take him into my service?;;A previously unknown hedge knight has been crowned the winner of my tourney, perhaps I should take him into my service?;;;;;;;;;x
EVTDESC70055;A previously unknown hedge knight has won second place at my tourney, perhaps I should take him into my service?;Un chevalier errant auparavant inconnu a remporté la seconde place de mon tournoi. Peut-être devrais-je le prendre à mon service ?;A previously unknown hedge knight has won second place at my tourney, perhaps I should take him into my service?;;A previously unknown hedge knight has won second place at my tourney, perhaps I should take him into my service?;;;;;;;;;x
EVTDESC70056;A previously unknown hedge knight has won third place at my tourney, perhaps I should take him into my service?;Un chevalier errant auparavant inconnu a remporté la troisième place de mon tournoi. Peut-être devrais-je le prendre à mon service ?;A previously unknown hedge knight has won third place at my tourney, perhaps I should take him into my service?;;A previously unknown hedge knight has won third place at my tourney, perhaps I should take him into my service?;;;;;;;;;x
EVTDESC70057;A great honour has been bestowed upon me, [From.GetTitledFirstName] [From.GetOnlyDynastyName] has chosen me as Queen of Love and Beauty for the Tourney of [FromFrom.Capital.GetName]!;Un grand honneur m'a été accordé, [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] m'a choisie comme Reine d'Amour et de Beauté du Tournoi de [FromFrom.Capital.GetName] !;A great honour has been bestowed upon me, [From.GetTitledFirstName] [From.GetOnlyDynastyName] has chosen me as Queen of Love and Beauty for the Tourney of [FromFrom.Capital.GetName]!;;A great honour has been bestowed upon me, [From.GetTitledFirstName] [From.GetOnlyDynastyName] has chosen me as Queen of Love and Beauty for the Tourney of [FromFrom.Capital.GetName]!;;;;;;;;;x
EVTDESC70058;[From.GetFirstName] [From.GetOnlyDynastyName] has been crowned Queen of love and Beauty by the winner of my Tourney;[From.GetFirstName] [From.GetOnlyDynastyName] a été couronné Reine d'Amour et de Beauté par le vainqueur de mon Tournoi.;[From.GetFirstName] [From.GetOnlyDynastyName] has been crowned Queen of love and Beauty by the winner of my Tourney;;[From.GetFirstName] [From.GetOnlyDynastyName] has been crowned Queen of love and Beauty by the winner of my Tourney;;;;;;;;;x
EVTDESC70059;[FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] has been crowned Queen of love and Beauty by the winner of the Tourney of [From.Capital.GetName];[FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] a été couronnée Reine d'Amour et de Beauté par le vainqueur du Tournoi de [From.Capital.GetName].;[FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] has been crowned Queen of love and Beauty by the winner of the Tourney of [From.Capital.GetName];;[FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] has been crowned Queen of love and Beauty by the winner of the Tourney of [From.Capital.GetName];;;;;;;;;x
EVTDESC70060;My death sadly means the tourney has to be cancelled;Ma mort signifie malheusement que le tournoi doit être annulé.;My death sadly means the tourney has to be cancelled;;My death sadly means the tourney has to be cancelled;;;;;;;;;x
EVTDESC70061;During the tourney feasts a fellow competitor was heard to boast how many more titles he has won than you, and then went on to describe how he would vanquish you in the lists. Shall I let this stand?;Durant le festin organisé pour le tournoi, l'un des compétiteurs s'est vanté d'avoir remporté bien plus de titres que vous, puis il a décrit comment il vous vaincrait dans les lices lors de ce tournoi. Le laisserai-je faire?;During the tourney feasts a fellow competitor was heard to boast how many more titles he has won than you, and then went on to describe how he would vanquish you in the lists. Shall I let this stand?;;During the tourney feasts a fellow competitor was heard to boast how many more titles he has won than you, and then went on to describe how he would vanquish you in the lists. Shall I let this stand?;;;;;;;;;x
EVTDESC70062;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly one knight who has less titles than me. He appears to bear a grudge now...;Durant le festin organisé pour le tournoi, j'ai plaisanté avec quelques compagnons sur la façon dont j'ai terrassé mes adversaires dans les lices, et particulièrement un chevalier qui a moins de titres que moi. Il semble avoir une dent contre moi maintenant...;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly one knight who has less titles than me. He appears to bear a grudge now...;;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly one knight who has less titles than me. He appears to bear a grudge now...;;;;;;;;;x
EVTDESC70063;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly [From.GetFirstName] [From.GetOnlyDynastyName] who has less titles than me.  He then proceeded to walk calmly across the hall and threw his glove full in my face, challenging me to single combat!;Durant le festin organisé pour le tournoi, j'ai plaisanté avec quelques compagnons sur la façon dont j'ai terrassé mes adversaires dans les lices, et particulièrement [From.GetFirstName] [From.GetOnlyDynastyName] qui a moins de titres que moi. Il s'est levé et a traversé la grande salle avant de me jeter son gant au visage, me défiant en combat singulier !;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly [From.GetFirstName] [From.GetOnlyDynastyName] who has less titles than me.  He then proceeded to walk calmly across the hall and threw his glove full in my face, challenging me to single combat!;;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly [From.GetFirstName] [From.GetOnlyDynastyName] who has less titles than me.  He then proceeded to walk calmly across the hall and threw his glove full in my face, challenging me to single combat!;;;;;;;;;x
